listing_id,id,date,reviewer_id,reviewer_name,comments
3820211,57496078,2015-12-26,1731007,Todd,Such a great and hospitable experience! Terra is lovely and knowledgeable about the Albany area. We will definitely be booking with her again the next time we need a place to stay in Albany.
3820211,58527678,2016-01-03,24383734,Owen,Terras Place was awesome perfect location clean and simple furnishings bed was super comfy and her suggestion for Jamaican food across the street was great. Terra was a great host very accommodating and responsive. Albany was a lot of fun and I will definitely be back.
3820211,59269509,2016-01-08,14516997,Drew,Second visit to Terra's place. Very neat and clean. Close to everything. Great host!
3820211,59456699,2016-01-10,53501386,Stefano,"Very cool, quaint apartment near everything in Albany. Everything we need was in the apartment already.  Terra was amazing,  she was quick to respond & get us all setup. This was my first weekend using Airbnb, I'm just hoping every other host is just like Terra. Can not say enough good things about her & our stay.  Thank you so much. You're the best"
3820211,59623965,2016-01-12,2535580,Dorsey,"Great apartment, fantastic location.  Well equipped for a comfortable and convenient stay in downtown Albany. "
3820211,59662127,2016-01-13,11459211,Josh,"Terra was a very nice host and easy to communicate with. Her place is clean, spacious and ideally located - right off of the best street for activity in Albany and in walking distance to the state capitol. I would recommend to anyone looking for centrally located accommodation in Albany. "
3820211,59867680,2016-01-16,2165020,Samantha,"Terra's place was great! We stopped over for a short overnight trip on the way up North. It was perfectly located, very clean and cool (really neat building).  The parking spot was extremely convenient too. Terra was very helpful."
3820211,60006987,2016-01-18,20495672,Linnea,"Second time staying here. Great location, nice place, friendly host, and easy checkin/out. Couldn't ask for anything more."
3820211,60748314,2016-01-26,31296418,Shannon,"This apartment was an ideal stay for us during our short visit to Albany.  Walking distance to some really cool sights, great restaurants and coffee shops.  We felt safe walking at night with our toddler.  Terra was a great host - responsive and quick to accept our last minute request to stay here.  Very clean space with everything we could want or need - even some interesting books to read to our son at bedtime."
3820211,61264369,2016-02-01,32702452,Chris,Place was exactly like it is pictured and in the best part of town! I grew up in a city and since have moved away to rural NY. It was wonderful to see local pubs and sushi practically outside my window at this apartment. One of the best places I've stayed without a doubt!
3820211,61339112,2016-02-02,11459211,Josh,This is the second time I've stayed at Terra's place and it was just a good as the first. She's an great and reliable host!
3820211,61730901,2016-02-07,15976583,Kimberly,"Terra's place was great and in a prime location.  She provided very simple self-check in instructions and was very responsive, kind and flexible throughout our stay. <br/><br/>Her place was cozy, and clean--exactly as pictured in the photos.  The parking and wifi that is included with the place is also very convenient.  <br/><br/>Couldn't have asked for more!  <br/>   "
3820211,61780282,2016-02-08,18213292,Daniel,"Very cosy apartment, well situated, free parking facilities. Perfect place to stay in your Albany visit.<br/>Perfectly clean, warm and comfortable.<br/>Terra has been very helpful and flexible at all times.<br/>100% recommended.<br/>Go for it!!"
3820211,62281520,2016-02-13,6491836,Damon,We met Terra and had a great conversation. It was our second time staying there. We love to stay at the apartment every time we come to Albany to see a show. The egg is very close. We got to see an great show. The pizza place across the street is great. It is open late too. The apartment is always nice to have some pizza and a good nights sleep.
3820211,62364177,2016-02-14,16992540,Sarah,"I could tell Tara was a very friendly person from her first message to me. On the Sat. we were going to check in Tara informed us that there was a plumming problem in the apartment and we were not going to be able to stay there. We're pretty laid back people so we were open to her suggestion of staying at her ""Inn"" not far from the apartment and we're so glad we did! It was in a great location, and we have the opportunity to meet really fun people. Tara and her husband even gave us a ride in their car to our downtown dinner appointment. They were very gracious and we would love to stay with them again."
